"proteinName"	"ac"	"geneName"	"proteinDescription"	"idScore"	"idQValue"	"nbPeptides"	"allAccessions"	"R424_B_IL38_1_AL_250425_0944_Expl"	"R424_B_IL38_2_AL_250425_0944_Expl"	"R424_B_IL38_3_AL_250425_0944_Expl"	"R424_B_CD3_1_AL_250425_0944_Expl"	"R424_B_CD3_2_AL_250425_0944_Expl"	"R424_B_CD3_3_AL_250425_0944_Expl_"	"R424_B_G_1_AL_250425_0944_Expl_"	"R424_B_G_2_AL_250425_0944_Expl_"	"R424_B_G_3_AL_250425_0944_Expl"	"medianInt_IL38"	"medianInt_antiCD3"	"medianInt_Glycine"	"cv_IL38"	"cv_antiCD3"	"cv_Glycine"	"log2ratio_antiCD3"	"log2ratio_Glycine"	"fracNAFeatures.IL38"	"fracNAFeatures.antiCD3"	"fracNAFeatures.Glycine"	"pValue_antiCD3"	"pValue_Glycine"	"qValue_antiCD3"	"qValue_Glycine"	"FTestPValue"	"FTestQValue"
"sp|P48509|CD151_HUMAN"	"P48509"	"CD151"	"CD151 antigen OS=Homo sapiens OX=9606 GN=CD151 PE=1 SV=3"	2.9754	0	3	"sp|P48509|CD151_HUMAN"	32302.2683521668	38450.7979939013	37894.2048362792	68785.2120349815	57431.3185896619	54497.1889853751	99387.4329033626	89000.8229606841	100313.165005002	37894.2048362792	57431.3185896619	99387.4329033626	0.0938980056076436	0.125272692802623	0.0652683940999949	0.599860451743623	1.39108620718127	0.111111111111111	0	0	0.00201879228515593	1.11325746292493e-05	0.0184733321436187	8.2414842522792e-05	8.63047585082702e-06	3.84343857890163e-05
"sp|P48960|AGRE5_HUMAN"	"P48960"	"ADGRE5"	"Adhesion G protein-coupled receptor E5 OS=Homo sapiens OX=9606 GN=ADGRE5 PE=1 SV=4"	17.9868	0	13	"sp|P48960|AGRE5_HUMAN"	3636321.5843348	6146590.53702935	3210640.67665852	4897895.19815186	4458070.2054728	5731051.81555781	8666188.68208817	8271096.03729746	8088734.7932819	3636321.5843348	4897895.19815186	8271096.03729746	0.366303867526803	0.128562046214982	0.0353854294521351	0.429682112035721	1.18559872719406	0.0185185185185185	0.037037037037037	0.0185185185185185	0.347065910629114	0.00566646598501659	0.485020979707632	0.00772489648569608	0.00516679659347718	0.00667586097571132
"sp|P49023|PAXI_HUMAN"	"P49023"	"PXN"	"Paxillin OS=Homo sapiens OX=9606 GN=PXN PE=1 SV=3"	19.9586	0	16	"sp|P49023|PAXI_HUMAN"	3039882.37710878	3350474.38106553	3587092.9735121	5005280.66567524	3931697.59890091	3704861.11237515	2693112.00423192	2602142.88988983	2769425.3565195	3350474.38106553	3931697.59890091	2693112.00423192	0.0825172867545963	0.164842475120441	0.0311536834792367	0.23078698724909	-0.315091144252932	0	0	0	0.0763054650725985	0.0218697934680016	0.171047149894281	0.0273065832460282	0.00365231943209033	0.00491884955773456
"sp|P49184|DNSL1_HUMAN"	"P49184"	"DNASE1L1"	"Deoxyribonuclease-1-like 1 OS=Homo sapiens OX=9606 GN=DNASE1L1 PE=1 SV=1"	3.9893	0	4	"sp|P49184|DNSL1_HUMAN"	26005.8186769558	45945.2564942167	38535.3855277374	27067.0915410723	48045.6433711472	53763.8233207955	96117.7988859843	116872.568560695	98391.6955670009	38535.3855277374	48045.6433711472	98391.6955670009	0.273662554024767	0.327208673164365	0.109671782368233	0.318221793357951	1.35235273019933	0	0	0	0.559787233915857	0.000376687354783323	0.667746200456773	0.000742019268321557	0.0012279665707397	0.00186004913663066
"sp|P49790|NU153_HUMAN"	"P49790"	"NUP153"	"Nuclear pore complex protein Nup153 OS=Homo sapiens OX=9606 GN=NUP153 PE=1 SV=2"	1.9959	0	2	"sp|P49790|NU153_HUMAN"	31734.4512349779	45832.7713938102	36483.5083470767	24139.7375467825	28619.1662434065	41098.3698449028	21137.7346095261	22312.2615982183	23302.0895052562	36483.5083470767	28619.1662434065	22312.2615982183	0.188683264554676	0.280899844284337	0.048694663646758	-0.350262826479568	-0.709407715069213	0	0	0	0.25499328906651	0.00213246292759523	0.388008011609177	0.00319733034382213	0.0177613406048102	0.0206699922021137
"sp|P49792|RBP2_HUMAN"	"P49792"	"RANBP2"	"E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2"	5.9689	0	6	"sp|P49792|RBP2_HUMAN"	175411.413777234	219971.66948393	233326.240415209	212415.879605513	167377.128726913	172049.438037599	80209.9091853566	86731.4079045178	88926.5728624214	219971.66948393	172049.438037599	86731.4079045178	0.144707167766444	0.134629680415588	0.0531572256872968	-0.35449454879728	-1.34269129462698	0.0555555555555556	0.0555555555555556	0	0.306259130077045	5.44853002870994e-05	0.441733030810152	0.000169271158883828	2.64108288194619e-05	8.69085401546824e-05
"sp|P49795|RGS19_HUMAN"	"P49795"	"RGS19"	"Regulator of G-protein signaling 19 OS=Homo sapiens OX=9606 GN=RGS19 PE=1 SV=1"	2.9845	0	3	"sp|P49795|RGS19_HUMAN"	60181.8347289668	188519.060674571	113758.994142123	51443.7417605144	65148.4521553391	67214.8966772561	51998.7315263837	101539.385826839	69088.5516376553	113758.994142123	65148.4521553391	69088.5516376553	0.53351546940392	0.13989858691459	0.339098341560279	-0.80417780609865	-0.719462040973394	0.111111111111111	0	0	0.079789055444849	0.222056262797252	0.177663630123864	0.241979744777429	0.154184545413787	0.162967209393053
"sp|P49961|ENTP1_HUMAN"	"P49961"	"ENTPD1"	"Ectonucleoside triphosphate diphosphohydrolase 1 OS=Homo sapiens OX=9606 GN=ENTPD1 PE=1 SV=1"	6.9703	0	7	"sp|P49961|ENTP1_HUMAN"	215522.585031423	294337.710375071	275902.478435859	367499.174008308	360369.328042718	369178.438442039	876018.685344259	805386.374043248	764650.750352221	275902.478435859	367499.174008308	805386.374043248	0.1573979929319	0.0127902326429485	0.0691098028059353	0.413582590849799	1.54552264770572	0	0	0	0.0151592911430845	1.89934777971021e-05	0.0592730446972334	9.84709700305893e-05	2.6912517574225e-06	1.95203227004708e-05
"sp|P50395|GDIB_HUMAN"	"P50395"	"GDI2"	"Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2"	12.8945	0	12	"sp|P50395|GDIB_HUMAN"	1792747.25356236	1819097.93687264	1801639.76263875	1719889.51235976	1484160.82521129	1504154.63543164	785665.493608421	881045.726346466	858535.332435161	1801639.76263875	1504154.63543164	858535.332435161	0.00742887424504503	0.0832859817047755	0.059229853690109	-0.26035768183667	-1.06936115983065	0	0	0	0.126582516027628	1.3463691004172e-05	0.245258467416881	8.44404425568223e-05	5.31158805576387e-06	2.72826308586914e-05
"sp|P50443|S26A2_HUMAN"	"P50443"	"SLC26A2"	"Sulfate transporter OS=Homo sapiens OX=9606 GN=SLC26A2 PE=1 SV=2"	1.9956	0	2	"sp|P50443|S26A2_HUMAN"	43098.0341149779	14892.367162449	27020.2474319003	24304.2064226668	15799.2081127725	26039.0174926514	52325.5312225959	45423.4839126759	49004.9128099229	27020.2474319003	24304.2064226668	49004.9128099229	0.499308751395105	0.24856545342939	0.0705639341643767	-0.152834857651088	0.858885502757881	0.5	0	0	0.538576978210001	0.0447231621596949	0.649403287805561	0.0535395561338283	0.0234873881452558	0.026819786805181
"sp|P50552|VASP_HUMAN"	"P50552"	"VASP"	"Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3"	1.9967	0	2	"sp|P50552|VASP_HUMAN"	232811.145614978	170158.940853083	198808.377861547	200702.107695464	148265.55698841	138514.141149002	94897.8502918622	105782.604703295	94845.7954196209	198808.377861547	148265.55698841	94897.8502918622	0.156357525812683	0.205832526873866	0.0639475843249884	-0.423195064226842	-1.06693124235141	0	0	0	0.159928941835944	0.000265641106089435	0.283375419486499	0.000547348338722051	0.000776020925889228	0.00125516217553028
"sp|P50570|DYN2_HUMAN"	"P50570"	"DNM2"	"Dynamin-2 OS=Homo sapiens OX=9606 GN=DNM2 PE=1 SV=2"	1.9969	0	2	"sp|P50570|DYN2_HUMAN"	28234.3218649779	72381.694497874	64083.5068165331	65864.5419418727	58944.2809275818	61668.4391946189	39776.6833669226	35872.7698899934	39054.8336315151	64083.5068165331	61668.4391946189	39054.8336315151	0.427374422730588	0.056083886206112	0.0543260329128918	-0.0554207652397327	-0.714451983000066	0	0	0	0.4435602856863	0.285188317992864	0.565946450098728	0.306279415465005	0.131931057484726	0.140782661980506
"sp|P51148|RAB5C_HUMAN"	"P51148"	"RAB5C"	"Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2"	3.9768	0	4	"sp|P51148|RAB5C_HUMAN"	160516.043497956	362715.553673436	279223.209918148	166867.256775365	172293.973544785	184435.278909264	91888.707389873	85629.6953984156	93423.4765831531	279223.209918148	172293.973544785	91888.707389873	0.379870180048803	0.0515396771635435	0.0457142531546501	-0.696546627694524	-1.6034593895772	0	0	0	0.115102723553974	0.00187014614045117	0.230896754756921	0.00284568934355667	0.00104329783874106	0.00161699061781677
"sp|P51149|RAB7A_HUMAN"	"P51149"	"RAB7A"	"Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1"	20.8911	0	19	"sp|P51149|RAB7A_HUMAN"	7276812.29579227	8832397.4896353	8836200.89050855	10302864.5386294	9581342.24694013	6976785.09537678	4646508.57037854	4881846.50480718	5431076.75252678	8832397.4896353	9581342.24694013	4881846.50480718	0.108142235088965	0.195408782228355	0.080741037059729	0.117422676731675	-0.855378165476747	0	0	0	0.635904143662716	0.000806985949183936	0.730515664675386	0.0013647256052022	0.00156191991949451	0.00229815530004919
"sp|P51684|CCR6_HUMAN"	"P51684"	"CCR6"	"C-C chemokine receptor type 6 OS=Homo sapiens OX=9606 GN=CCR6 PE=1 SV=2"	5.9567	0	6	"sp|P51684|CCR6_HUMAN"	303435.033996934	271446.257207884	304225.978139476	389143.288911377	253558.015545821	301154.862599741	675757.336028581	708161.134469377	604858.420098653	303435.033996934	301154.862599741	675757.336028581	0.063818958422289	0.218639459750582	0.0796970981980619	-0.0108821122632179	1.15511760289632	0	0	0	0.665483245101874	2.40781325547212e-05	0.753462385979749	0.00011169578157329	9.27325202715516e-05	0.000223629326864247
"sp|P51828|ADCY7_HUMAN"	"P51828"	"ADCY7"	"Adenylate cyclase type 7 OS=Homo sapiens OX=9606 GN=ADCY7 PE=1 SV=1"	11.9014	0	12	"sp|P51828|ADCY7_HUMAN"	122530.123242645	122861.165155052	140900.065635114	169668.018436868	128056.504288203	130483.28644676	416262.795277621	412697.579651839	364293.348151621	122861.165155052	130483.28644676	412697.579651839	0.0816349947167814	0.16362668692156	0.0729857376097677	0.0868360540927142	1.74805600710206	0.0277777777777778	0	0	0.402476126287995	3.83318518593942e-06	0.52924026055193	6.56747162000348e-05	2.31820220616409e-06	1.80065008571815e-05
"sp|P51858|HDGF_HUMAN"	"P51858"	"HDGF"	"Hepatoma-derived growth factor OS=Homo sapiens OX=9606 GN=HDGF PE=1 SV=1"	6.9784	0	7	"sp|P51858|HDGF_HUMAN"	589512.820823423	655577.987049314	812630.142696245	834337.444361823	718858.122478161	752837.264142424	521757.663139497	527025.775051043	547740.751186742	655577.987049314	752837.264142424	527025.775051043	0.167091156517857	0.0772065042882883	0.0258101358601051	0.199570628203102	-0.314893891609131	0	0	0	0.307873792646661	0.039884520488613	0.442278910726816	0.0482129982010727	0.00981407536356883	0.0120733008155874
"sp|P53618|COPB_HUMAN"	"P53618"	"COPB1"	"Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=3"	2.9869	0	3	"sp|P53618|COPB_HUMAN"	20392.4390794668	30136.8048313465	28469.8630125353	19245.0668911161	15032.5761977876	24448.7232519905	14295.2524650721	13679.7835810734	13090.8621482679	28469.8630125353	19245.0668911161	13679.7835810734	0.197918074317806	0.24095275304499	0.0439959148586535	-0.564946865720197	-1.05739014486274	0	0	0	0.111901533687605	0.00116942747205289	0.22666067928363	0.00189855069080055	0.00541734859768171	0.00698607888658569
"sp|P53621|COPA_HUMAN"	"P53621"	"COPA"	"Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2"	32.905	0	33	"sp|P53621|COPA_HUMAN"	2024483.16331563	2440907.44524959	2484567.06084224	3178933.77158009	2622566.48071011	2414288.60557263	1723562.9512232	1732268.30213323	1830757.9471429	2440907.44524959	2622566.48071011	1732268.30213323	0.109626302223699	0.144346632548122	0.0337847519586063	0.103561753046371	-0.494755192805954	0.0404040404040404	0	0	0.180061894524373	0.0128127163849548	0.299207327219605	0.0164021757723211	0.00393421590216762	0.0052247638621232
"sp|P53634|CATC_HUMAN"	"P53634"	"CTSC"	"Dipeptidyl peptidase 1 OS=Homo sapiens OX=9606 GN=CTSC PE=1 SV=2"	25.7723	0	8	"sp|P53634|CATC_HUMAN"	27665120.8487147	27256957.2733223	24170943.3737628	26804839.6256461	25609329.1712427	22650943.3840487	14236834.2930901	12622541.7463817	13266660.1410032	27256957.2733223	25609329.1712427	13266660.1410032	0.0724641379120293	0.0854612108536843	0.0607547540140825	-0.0899550588989158	-1.03881930095322	0.0384615384615385	0.0256410256410256	0	0.570569867493843	5.94844801921056e-05	0.675781332421786	0.00018000211218687	2.09437572879166e-05	7.36338414122542e-05
"sp|P53992|SC24C_HUMAN"	"P53992"	"SEC24C"	"Protein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=3"	2.9546	0	3	"sp|P53992|SC24C_HUMAN"	61430.8073074668	73864.9068832374	75426.7889577876	108041.772989187	89044.2407752425	70869.1214413043	60813.4192108583	56931.6066935414	68738.8652640886	73864.9068832374	89044.2407752425	60813.4192108583	0.109189617674214	0.208107696415423	0.0968114430673433	0.269633198678093	-0.280499397916145	0	0	0	0.126667921046143	0.217816978596694	0.245258467416881	0.237747943958483	0.0429834273976869	0.0477752570743009
"sp|P54259|ATN1_HUMAN"	"P54259"	"ATN1"	"Atrophin-1 OS=Homo sapiens OX=9606 GN=ATN1 PE=1 SV=3"	2.9954	0	3	"sp|P54259|ATN1_HUMAN"	113600.202047467	131322.506913948	95297.1685925431	162675.406231718	141972.662777961	119594.985611061	70836.5520192549	63036.3605218194	65422.5055858578	113600.202047467	141972.662777961	65422.5055858578	0.158839478036124	0.152358201769723	0.0601646153262897	0.321647760822106	-0.7961064821066	0	0	0	0.122642337684771	0.00137969117965	0.241666907296245	0.00215839275879672	0.000259324703899592	0.00050642149216981
"sp|P54709|AT1B3_HUMAN"	"P54709"	"ATP1B3"	"Sodiumpotassium-transporting ATPase subunit beta-3 OS=Homo sapiens OX=9606 GN=ATP1B3 PE=1 SV=1"	14.9763	0	11	"sp|P54709|AT1B3_HUMAN"	4059504.65578733	5077378.6960095	3951894.7062833	4210262.22386445	4306266.26208668	4722683.56284755	12964943.3420991	12426849.7725613	11981020.7488284	4059504.65578733	4306266.26208668	12426849.7725613	0.142351530329576	0.0617247027439926	0.0395486749830415	0.0851338267150084	1.61408501271944	0.0444444444444444	0.0444444444444444	0	0.872044679255664	1.33552720414165e-05	0.907361130440473	8.44404425568223e-05	1.08229487934421e-06	1.24650513689988e-05
"sp|P54852|EMP3_HUMAN"	"P54852"	"EMP3"	"Epithelial membrane protein 3 OS=Homo sapiens OX=9606 GN=EMP3 PE=1 SV=1"	1.9967	0	2	"sp|P54852|EMP3_HUMAN"	337078.356204978	456755.050756652	254204.511857862	298450.378458611	390964.871129796	409877.706042304	1123690.89441706	1367200.70258176	1106620.71415301	337078.356204978	390964.871129796	1123690.89441706	0.291490385772629	0.162725214743858	0.121557565645027	0.213954989835926	1.73708933270603	0	0	0	0.708587677281904	0.000154640475344741	0.779796653087828	0.000357438884187844	4.16850802852897e-05	0.000123210768276874
"sp|P54920|SNAA_HUMAN"	"P54920"	"NAPA"	"Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=3"	6.9839	0	7	"sp|P54920|SNAA_HUMAN"	518098.349347423	582737.677973052	647687.963310656	298634.57661831	322163.060193152	310847.323694416	161237.65889721	158511.207087422	155960.003493548	582737.677973052	310847.323694416	158511.207087422	0.111170683688254	0.0378913377230213	0.016644503160581	-0.906640436052452	-1.87826174814321	0	0	0	0.000328149140373105	1.77329567532669e-06	0.0078861506563527	6.56747162000348e-05	2.05139533668973e-07	1.10059208156099e-05
"sp|P55011|S12A2_HUMAN"	"P55011"	"SLC12A2"	"Solute carrier family 12 member 2 OS=Homo sapiens OX=9606 GN=SLC12A2 PE=1 SV=1"	1.9537	0	2	"sp|P55011|S12A2_HUMAN"	7368.61705297788	8777.02906247176	12681.5382622208	2073.1151670862	10332.7797491484	17368.1336457272	39739.2825895611	32891.5792465347	39314.1632741954	8777.02906247176	10332.7797491484	39314.1632741954	0.286443363492093	0.771377477796029	0.102819074033959	0.235423834191586	2.16324456024404	0	0	0	0.634140784455545	6.55837316116634e-05	0.730355248303973	0.000195580056770496	0.0146178402392334	0.017247636158092
"sp|P55072|TERA_HUMAN"	"P55072"	"VCP"	"Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4"	15.8771	0	15	"sp|P55072|TERA_HUMAN"	2288626.25449515	2756809.60072443	2953801.7764108	2336784.04534159	2049116.27236713	1703029.11942541	1264878.12082738	1373161.39244883	1353377.38216571	2756809.60072443	2049116.27236713	1353377.38216571	0.128141178169506	0.15634566272143	0.0433387970676622	-0.427997781872719	-1.02643544760243	0.0416666666666667	0	0	0.0565957371048561	0.000150899745739096	0.138992472007514	0.000352451154383624	0.000341876986217297	0.00063310756549291
"sp|P55160|NCKPL_HUMAN"	"P55160"	"NCKAP1L"	"Nck-associated protein 1-like OS=Homo sapiens OX=9606 GN=NCKAP1L PE=1 SV=3"	20.8863	0	19	"sp|P55160|NCKPL_HUMAN"	1323293.03846227	1515106.64699707	1598465.58152243	1866296.53876645	1604783.52413402	1566567.01687386	1002222.49720975	1061289.31238744	1080550.20131519	1515106.64699707	1604783.52413402	1061289.31238744	0.0954075283242987	0.0971523119394187	0.0389446757480646	0.0829593521086451	-0.513601352055876	0.0476190476190476	0.0476190476190476	0.0317460317460317	0.225863853182338	0.00326990219275662	0.354171488088737	0.00464743545693919	0.000746684547727452	0.00121611026220585
"sp|P55735|SEC13_HUMAN"	"P55735"	"SEC13"	"Protein SEC13 homolog OS=Homo sapiens OX=9606 GN=SEC13 PE=1 SV=3"	3.9786	0	4	"sp|P55735|SEC13_HUMAN"	397878.769719956	471594.731236375	381045.414295505	602010.992913424	504356.81267579	460053.246910886	272395.470042584	317781.667549385	300059.699596269	397878.769719956	504356.81267579	300059.699596269	0.115537158209995	0.13910150898	0.0770824337035852	0.34211582431919	-0.407079354272909	0	0	0	0.0817001592827493	0.0065575950084911	0.180117842907183	0.00881382991080897	0.000950680526270949	0.00148724728699999
"sp|P57737|CORO7_HUMAN"	"P57737"	"CORO7"	"Coronin-7 OS=Homo sapiens OX=9606 GN=CORO7 PE=1 SV=2"	18.9198	0	17	"sp|P57737|CORO7_HUMAN"	1430867.73839225	1827543.72351028	1380607.93201411	2348233.70726715	1852525.2016043	1659621.09620948	1113125.47997463	1101146.8469108	1459665.54089055	1430867.73839225	1852525.2016043	1113125.47997463	0.158324121953271	0.181846104432649	0.166269307492061	0.372602845603833	-0.362274089957886	0.087719298245614	0.0175438596491228	0.0350877192982456	0.120036071870252	0.0888003798419848	0.23793500299504	0.102627428606308	0.0171780495234424	0.0200962120519432
"sp|P58335|ANTR2_HUMAN"	"P58335"	"ANTXR2"	"Anthrax toxin receptor 2 OS=Homo sapiens OX=9606 GN=ANTXR2 PE=1 SV=5"	5.8933	0	6	"sp|P58335|ANTR2_HUMAN"	72438.8986879336	99399.870945558	85172.4644535066	167132.305528634	116581.878896913	170065.02300888	342818.37953638	313688.320307881	302273.975223342	85172.4644535066	167132.305528634	313688.320307881	0.157433373459959	0.198781799344691	0.0654184670587766	0.972531623730607	1.8808728140147	0.111111111111111	0	0	0.00636976881900939	6.57544112051829e-06	0.0345136829728155	6.62709581847032e-05	1.14391111992066e-05	4.6879302337853e-05
"sp|P59665|DEF1_HUMAN;sp|P59666|DEF3_HUMAN"	"P59665"	"DEFA1"	"Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1"	1.9967	0	2	"sp|P59665|DEF1_HUMAN;sp|P59666|DEF3_HUMAN"	1857550.65260498	1942301.68553778	2389402.70578893	3857992.29481309	3502130.36157237	2998985.62340505	1150602.04072893	1231843.99744123	990909.664759351	1942301.68553778	3502130.36157237	1150602.04072893	0.138510449987978	0.124992205183579	0.109010768137937	0.850465484006072	-0.75537836880568	0	0	0	0.00297437891927175	0.000703730081790486	0.0225782399781083	0.00122101738866505	1.05147267394214e-05	4.47378182288759e-05
"sp|P60033|CD81_HUMAN"	"P60033"	"CD81"	"CD81 antigen OS=Homo sapiens OX=9606 GN=CD81 PE=1 SV=1"	2.9974	0	3	"sp|P60033|CD81_HUMAN"	26312.0018384668	27404.1112881393	31710.6875202687	62562.200432332	50701.2105141537	62017.2883084083	75750.9544319742	68433.6701618668	212508.302728483	27404.1112881393	62017.2883084083	75750.9544319742	0.100239705410922	0.114607968993105	0.682534348197532	1.17827809679493	1.46687171705768	0	0	0	0.00028932231532423	0.00438622898577726	0.0078861506563527	0.00607884017116018	0.00344271127434628	0.00469332883931289
"sp|P60953|CDC42_HUMAN"	"P60953"	"CDC42"	"Cell division control protein 42 homolog OS=Homo sapiens OX=9606 GN=CDC42 PE=1 SV=2"	3.9956	0	3	"sp|P60953|CDC42_HUMAN"	822042.678909956	766566.353342059	908647.795551691	1039606.68358925	751638.03794747	719330.904164689	393707.85812197	402822.930144526	391358.460221333	822042.678909956	751638.03794747	393707.85812197	0.086022553096276	0.210700517558985	0.0152939194246904	-0.129175219172854	-1.06208778993869	0	0	0	0.961531601230646	2.86221242501163e-05	0.977630303838769	0.000119769175867243	9.3876514375874e-05	0.000225573782744906
"sp|P61026|RAB10_HUMAN"	"P61026"	"RAB10"	"Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1"	2.9831	0	3	"sp|P61026|RAB10_HUMAN"	83806.7108874668	87164.9452684423	107106.349282929	64256.1987702374	25919.5253760083	32580.4556628043	33817.3649884189	29087.5975756371	30755.4959693938	87164.9452684423	32580.4556628043	30755.4959693938	0.135879591112348	0.500587740284151	0.0768374093614051	-1.41974126829661	-1.50290380818088	0	0	0	0.00822112213178251	1.41135372464274e-05	0.0422184958882091	8.64939713817755e-05	0.00143818375678549	0.00214923210186288
